date,v001,v002,v003,v004,v005,v006,v007,v008,v009,v010,v011,v000,average_c,average_k
2024-04-10,0.0835095958986111,0.008012269638672279,0.0007673975260071001,0.035142468519607985,0.12312736759047582,0.02447695993758825,0.007832053720697792,0.014116991047881515,0.002171287336054177,0.6585440634052053,0.02180901395616196,0.020490531423036806,1.0,1.189043638596499
2024-04-11,0.0822621041976319,0.00765107856960307,0.0007276715436952191,0.035944683457332,0.11983984592893258,0.023861311119892283,0.007557760770885566,0.013693411955222858,0.002076462809628775,0.6659114562795408,0.020962627917452254,0.019511585450182722,1.0,1.190444296220951
2024-04-12,0.08100540790537954,0.007303708418096755,0.0006897706311483184,0.036752281146688784,0.1166003293392737,0.02325320762096879,0.007290600664339936,0.013278022876058816,0.0019851098198066137,0.6731261279443638,0.020142272781722786,0.018573160852152215,1.0,1.1918160170123424
2024-04-13,0.07974109617995259,0.0069698111912241826,0.0006536292304639956,0.03756509313830343,0.11341053489601466,0.02265303399979582,0.007030550787897495,0.012870948366153722,0.0018971497206746045,0.6801864838068097,0.019347615483374905,0.017674053199334905,1.0,1.1931587458914517
2024-04-14,0.07847071297929575,0.00664903442233803,0.0006191827339208452,0.038382960217755564,0.11027201320507142,0.022061143794906243,0.0067775766494143855,0.012472292005675853,0.0018125021275508394,0.6870912296411849,0.01857829356309608,0.016813058659790103,1.0,1.1944724758046856
2024-04-15,0.07719575457893431,0.006341022328697078,0.0005863675832805757,0.03920573259035685,0.10718615200191531,0.021477859988792907,0.006531632584579944,0.012082137144195645,0.001731085222528965,0.6938393612814833,0.01783391770730205,0.015988976987933112,1.0,1.1957572455630334
2024-04-16,0.07591766743435872,0.006045416915133945,0.0005551213596577462,0.040033270016843335,0.10415418024601036,0.02090347557781021,0.00629266246985092,0.011700547689468224,0.0016528160480215675,0.70043015366435,0.01711407425108189,0.015200614327413042,1.0,1.1970131376093947
2024-04-17,0.0746378463780727,0.005761859021046359,0.000525382864067471,0.04086544190237955,0.10117717265428003,0.020338254237190108,0.006060600436913283,0.011327568932419645,0.0015776107874169289,0.7068631493290973,0.016418327632516518,0.014446785824600128,1.0,1.1982402757319521
2024-04-18,0.07335763313947484,0.005489989308630704,0.0004970921888235006,0.04170212734144984,0.09825605461728701,0.01978243107083891,0.005835371584416571,0.010963228401051612,0.0015053850321292044,0.7131381464775658,0.015746222787538372,0.013726318050793718,1.0,1.199438822740353
2024-04-19,0.07207831517417407,0.005229449190880838,0.00047019078001420524,0.042543215121352125,0.09539160744322178,0.01923621343572806,0.005616892683076302,0.010607536736321633,0.001436054034480761,0.7192551866921082,0.015097287475792557,0.013038051232849512,1.0,1.2006089781204565
2024-04-20,0.07080112478803453,0.004979881698441332,0.0004446214913321697,0.043388603687109124,0.09258447387661888,0.01869978183092441,0.005405072870598014,0.010260488583434976,0.0013695329460056388,0.7252145424048917,0.014471034529232367,0.01238084129337691,1.0,1.201750975682348
2024-04-21,0.06952723854019931,0.004740932284929013,0.0004203286295744437,0.044238201070676574,0.08983516384089318,0.01817329084161408,0.005199814333237006,0.009922063492394316,0.001305737040904029,0.7310167042062011,0.01386696401642096,0.01175356170295594,1.0,1.2028650812152004
2024-04-22,0.06825777690853899,0.004512249570818087,0.00039725799216516126,0.045091924787359246,0.08714406035625268,0.017656870128846033,0.0050010129711660885,0.009592226822084075,0.001244581924508465,0.7366623680735491,0.01328456531670562,0.011155105148006439,1.0,1.20395159016143
2024-04-23,0.0669938042003968,0.004293486026420674,0.0003753568970805072,0.045949701702346614,0.08451142558723844,0.017150625456147862,0.00480855904517588,0.009270930642611964,0.001185983726742601,0.742152422597309,0.0127233190995709,0.010584385018958753,1.0,1.2050108253214236
2024-04-24,0.06573632869114088,0.004084298594885899,0.0003545742055781972,0.04681146787025419,0.08193740697701651,0.016654639744634728,0.004622337802574739,0.008958114631084178,0.0011298592806626984,0.7474879362723427,0.012182699205555121,0.010040336724270182,1.0,1.2060431345989842
